housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
14.0,3011.0,388.0,1359.0,371.0,7.9739,36.87
22.0,894.0,192.0,830.0,202.0,3.0673,6.82
23.0,1984.0,528.0,1043.0,452.0,1.9375,6.53
40.0,1389.0,309.0,841.0,288.0,3.1094,18.33
34.0,1745.0,404.0,1084.0,410.0,3.3411,22.05
22.0,1831.0,274.0,813.0,269.0,4.6394,17.34
19.0,686.0,107.0,348.0,109.0,3.9306,9.38
11.0,4670.0,1007.0,2430.0,962.0,3.0341,14.23
25.0,5039.0,821.0,2654.0,802.0,4.7969,21.17
37.0,4005.0,614.0,1602.0,606.0,6.4666,34.82
52.0,1560.0,451.0,700.0,419.0,2.5125,27.08
4.0,2142.0,625.0,1176.0,483.0,3.4455,32.5
7.0,2456.0,463.0,1350.0,424.0,3.0179,9.16
26.0,2145.0,369.0,1285.0,377.0,4.9464,22.38
37.0,1339.0,258.0,706.0,238.0,4.7569,25.38
27.0,2287.0,491.0,1101.0,466.0,4.675,31.69
36.0,3504.0,862.0,2521.0,836.0,2.5679,11.49
40.0,850.0,227.0,764.0,186.0,0.9407,4.36
28.0,3042.0,729.0,1964.0,703.0,2.4141,13.75
18.0,4026.0,718.0,1731.0,705.0,3.35,11.84
33.0,3880.0,770.0,2288.0,805.0,3.6848,14.07
11.0,7353.0,1482.0,3571.0,1308.0,2.8097,13.0
24.0,7740.0,1539.0,4333.0,1397.0,3.025,8.79
38.0,1463.0,294.0,692.0,295.0,2.3125,6.58
20.0,4447.0,661.0,2062.0,660.0,6.8088,28.33
20.0,1814.0,282.0,658.0,253.0,7.9977,40.0
16.0,5323.0,795.0,2493.0,779.0,5.6762,27.13
52.0,65.0,17.0,24.0,10.0,4.5,25.83
52.0,3114.0,637.0,1144.0,591.0,4.0,37.5
18.0,1404.0,226.0,754.0,229.0,3.9844,11.81
29.0,3431.0,1222.0,4094.0,1205.0,2.2614,24.81
9.0,3648.0,895.0,3293.0,840.0,3.0992,14.26
41.0,834.0,166.0,603.0,179.0,3.7321,16.75
37.0,584.0,260.0,552.0,235.0,1.8235,27.5
32.0,1258.0,333.0,645.0,334.0,5.0476,50.0001
52.0,2188.0,361.0,917.0,357.0,4.4,50.0
20.0,1282.0,273.0,852.0,247.0,1.6354,4.9
10.0,2874.0,612.0,1960.0,596.0,2.7381,10.46
21.0,1068.0,283.0,1180.0,274.0,2.5,15.75
37.0,4400.0,695.0,1521.0,666.0,8.2954,50.0001
25.0,684.0,190.0,665.0,187.0,2.4524,9.03
35.0,1005.0,224.0,742.0,221.0,3.5481,15.81
29.0,227.0,45.0,112.0,41.0,6.4469,27.14
41.0,1766.0,288.0,753.0,278.0,4.9125,14.07
35.0,1337.0,234.0,692.0,235.0,5.1155,21.37
39.0,2967.0,500.0,1243.0,523.0,4.2902,15.24
17.0,1906.0,334.0,1550.0,338.0,3.025,8.18
29.0,2709.0,799.0,1238.0,793.0,3.1563,33.0
34.0,1599.0,296.0,938.0,307.0,4.285,18.49
17.0,2247.0,705.0,1382.0,618.0,3.8631,22.5
20.0,2129.0,526.0,1845.0,522.0,1.8973,5.16
21.0,2751.0,493.0,1432.0,483.0,5.2067,22.12
32.0,1973.0,401.0,1322.0,386.0,3.4861,15.81
7.0,2529.0,689.0,1215.0,577.0,4.7853,15.31
4.0,3746.0,993.0,1606.0,838.0,4.1387,16.25
35.0,2228.0,463.0,1558.0,427.0,4.023,15.77
21.0,2198.0,462.0,1100.0,449.0,4.1098,24.66
4.0,10175.0,2181.0,4762.0,1929.0,4.7341,23.74
33.0,2266.0,365.0,952.0,360.0,5.4349,14.3
21.0,6107.0,1559.0,2805.0,1444.0,2.5643,10.27
14.0,5762.0,1538.0,3979.0,1389.0,3.6953,19.26
26.0,1933.0,316.0,1001.0,319.0,4.4628,13.44
27.0,6605.0,1710.0,2665.0,1520.0,3.8088,50.0001
19.0,2372.0,394.0,1142.0,365.0,4.0238,37.46
26.0,1748.0,346.0,891.0,303.0,1.9439,6.21
32.0,2844.0,551.0,1337.0,516.0,2.7188,13.37
35.0,1791.0,322.0,988.0,304.0,4.5769,25.45
34.0,1882.0,428.0,1034.0,375.0,3.6509,17.32
52.0,1274.0,418.0,1655.0,368.0,2.1905,12.4
37.0,1444.0,246.0,624.0,239.0,5.76,23.94
35.0,2355.0,365.0,993.0,354.0,5.0492,14.41
42.0,1493.0,277.0,671.0,267.0,3.2794,22.45
47.0,2815.0,679.0,1533.0,594.0,2.5806,23.41
44.0,2666.0,830.0,2297.0,726.0,1.676,20.88
38.0,862.0,178.0,484.0,176.0,4.375,18.62
44.0,308.0,87.0,301.0,100.0,2.1991,19.11
15.0,3137.0,509.0,1635.0,544.0,4.6923,12.27
30.0,2019.0,551.0,2481.0,484.0,3.1875,15.42
26.0,2806.0,459.0,1453.0,444.0,4.9107,21.38
33.0,4719.0,758.0,1980.0,757.0,6.1064,40.5
21.0,7436.0,984.0,2982.0,988.0,7.6775,39.12
35.0,1711.0,335.0,825.0,356.0,3.5,21.56
32.0,3400.0,736.0,1487.0,694.0,3.0,22.32
43.0,2700.0,510.0,1146.0,506.0,5.1333,34.59
17.0,1834.0,390.0,1253.0,357.0,3.1028,10.64
37.0,1704.0,361.0,902.0,356.0,1.9837,6.23
17.0,2767.0,584.0,1275.0,568.0,2.5909,12.54
38.0,1702.0,380.0,1191.0,366.0,1.8801,5.78
26.0,2523.0,437.0,1377.0,450.0,5.2542,23.46
32.0,1158.0,244.0,598.0,227.0,2.8235,6.55
18.0,4176.0,700.0,2164.0,699.0,4.0365,17.42
25.0,1577.0,310.0,844.0,309.0,3.0625,6.94
17.0,7116.0,1089.0,3538.0,1083.0,6.2654,27.38
41.0,1278.0,308.0,839.0,280.0,1.4702,5.83
52.0,771.0,147.0,355.0,144.0,4.1458,14.34
31.0,767.0,171.0,548.0,185.0,3.7614,17.6
20.0,531.0,126.0,231.0,96.0,2.625,8.96
19.0,1746.0,306.0,251.0,104.0,4.8182,14.69
52.0,1009.0,216.0,614.0,231.0,4.0074,20.08
37.0,2454.0,511.0,1165.0,504.0,2.9474,13.96
24.0,2719.0,434.0,1318.0,424.0,4.675,22.88
32.0,1607.0,253.0,778.0,262.0,4.5278,16.63
19.0,3056.0,759.0,1561.0,740.0,3.1369,19.69
4.0,6159.0,1510.0,2649.0,1241.0,3.62,13.93
29.0,2023.0,330.0,747.0,304.0,6.7694,36.97
26.0,1387.0,226.0,807.0,244.0,4.1563,13.57
52.0,322.0,88.0,229.0,89.0,2.125,24.38
15.0,1070.0,208.0,470.0,217.0,2.3062,15.89
18.0,1726.0,276.0,1186.0,310.0,5.3226,23.17
32.0,2964.0,547.0,1472.0,527.0,4.2468,22.12
35.0,2061.0,371.0,1110.0,342.0,3.1944,7.9
38.0,248.0,55.0,261.0,53.0,2.1413,9.69
27.0,2837.0,684.0,2141.0,648.0,3.1325,21.5
11.0,4934.0,929.0,2508.0,840.0,2.625,15.54
34.0,1851.0,291.0,784.0,290.0,5.2336,23.56
12.0,4890.0,1152.0,1289.0,570.0,2.5795,9.87
33.0,3260.0,673.0,1784.0,666.0,3.5078,12.65
33.0,939.0,284.0,1309.0,250.0,3.4063,15.23
52.0,1610.0,480.0,1025.0,440.0,1.2962,11.02
16.0,1104.0,164.0,495.0,156.0,5.4074,15.77
21.0,983.0,165.0,672.0,169.0,2.975,6.39
9.0,11654.0,2100.0,7596.0,2127.0,4.0473,12.72
43.0,1235.0,385.0,1745.0,372.0,2.0817,11.33
30.0,1502.0,186.0,501.0,180.0,10.0259,50.0001
52.0,1683.0,266.0,646.0,256.0,4.0481,9.73
29.0,5474.0,1457.0,2352.0,1326.0,3.415,38.25
27.0,2784.0,723.0,2028.0,693.0,2.4808,15.76
10.0,5177.0,856.0,2190.0,816.0,5.9734,27.17
48.0,1226.0,288.0,370.0,264.0,3.9375,45.0
45.0,1818.0,408.0,1705.0,373.0,4.0441,15.75
37.0,1745.0,365.0,1022.0,368.0,4.0536,17.14
29.0,3735.0,808.0,1873.0,757.0,3.1543,25.38
44.0,2010.0,394.0,961.0,365.0,4.5982,33.35
19.0,5076.0,1034.0,2021.0,960.0,5.5683,30.92
40.0,1974.0,410.0,1039.0,398.0,3.7917,15.16
49.0,3739.0,759.0,1422.0,606.0,2.4283,14.31
34.0,3559.0,560.0,1747.0,550.0,6.6959,41.12
37.0,1527.0,331.0,1504.0,324.0,3.2857,13.01
32.0,1963.0,508.0,2052.0,518.0,1.9076,5.58
15.0,3273.0,895.0,1872.0,842.0,2.5388,11.9
33.0,2125.0,500.0,1672.0,476.0,3.6397,16.66
36.0,1514.0,453.0,1496.0,448.0,2.1044,14.82
35.0,2607.0,685.0,2016.0,618.0,1.75,8.29
18.0,279.0,59.0,188.0,60.0,0.8246,9.17
26.0,4800.0,831.0,2365.0,743.0,3.7533,8.7
52.0,3410.0,800.0,1218.0,783.0,4.15,39.35
27.0,2199.0,527.0,744.0,316.0,2.1094,7.24
31.0,1933.0,478.0,1522.0,423.0,1.5781,11.93
31.0,5283.0,1330.0,2659.0,1269.0,3.5744,50.0
35.0,2197.0,353.0,945.0,357.0,4.9219,19.29
36.0,2656.0,572.0,2370.0,571.0,3.8056,17.72
32.0,1619.0,323.0,1492.0,342.0,3.5,16.51
46.0,1811.0,337.0,796.0,333.0,3.43,29.29
16.0,667.0,92.0,267.0,90.0,5.6147,24.47
44.0,2450.0,575.0,1330.0,508.0,1.6103,5.09
17.0,2009.0,469.0,820.0,381.0,1.3286,8.18
18.0,2541.0,414.0,1276.0,405.0,5.1857,22.01
29.0,1677.0,413.0,873.0,400.0,3.12,19.43
52.0,425.0,119.0,380.0,97.0,1.4125,4.25
43.0,1686.0,446.0,1590.0,474.0,2.3241,15.93
36.0,60.0,12.0,51.0,14.0,3.625,6.75
38.0,2948.0,478.0,1123.0,460.0,4.0556,14.69
13.0,866.0,252.0,369.0,165.0,2.875,7.02
48.0,1922.0,409.0,1026.0,335.0,1.7969,11.04
43.0,2172.0,605.0,2386.0,597.0,2.8239,15.06
52.0,895.0,198.0,386.0,204.0,3.875,18.26
36.0,2946.0,1025.0,2542.0,912.0,2.2244,25.59
35.0,1579.0,210.0,570.0,196.0,8.5888,50.0001
37.0,773.0,314.0,835.0,312.0,1.8576,19.38
19.0,3972.0,585.0,1586.0,560.0,5.2608,15.14
19.0,1988.0,594.0,1399.0,527.0,2.4727,17.5
29.0,1213.0,228.0,654.0,246.0,4.5987,25.56
31.0,3029.0,500.0,1236.0,487.0,5.6022,19.7
34.0,1357.0,310.0,1042.0,287.0,3.4083,15.67
9.0,4934.0,1112.0,3198.0,977.0,3.5,19.48
46.0,1898.0,441.0,978.0,439.0,3.2708,15.52
11.0,2479.0,900.0,2466.0,855.0,2.2264,18.13
27.0,500.0,159.0,732.0,162.0,2.7426,10.31
26.0,4263.0,1037.0,2199.0,1010.0,2.734,14.89
12.0,6488.0,778.0,2404.0,765.0,8.3188,40.34
20.0,2911.0,597.0,1746.0,588.0,1.7372,5.1
24.0,3344.0,531.0,1768.0,541.0,5.8305,24.56
52.0,1567.0,482.0,654.0,425.0,2.6914,36.67
45.0,1764.0,401.0,679.0,334.0,3.2021,22.21
32.0,2035.0,519.0,2282.0,480.0,3.2734,13.64
35.0,1477.0,264.0,852.0,279.0,3.1786,10.06
25.0,3819.0,702.0,1983.0,658.0,2.4464,7.25
18.0,1544.0,272.0,825.0,286.0,4.3229,32.73
34.0,1508.0,483.0,774.0,443.0,2.7279,36.56
17.0,2681.0,470.0,1621.0,459.0,3.875,11.85
20.0,133.0,35.0,87.0,37.0,3.625,6.75
25.0,1137.0,170.0,524.0,164.0,7.5744,25.93
28.0,271.0,61.0,246.0,62.0,1.7062,16.46
24.0,4227.0,641.0,1605.0,589.0,6.4238,27.84
36.0,2071.0,398.0,988.0,404.0,4.6226,21.97
35.0,2391.0,605.0,1886.0,595.0,2.5551,18.21
11.0,1430.0,292.0,921.0,294.0,4.2357,16.09
38.0,5430.0,1176.0,2357.0,1100.0,3.654,24.9
16.0,975.0,219.0,337.0,155.0,1.6607,7.78
17.0,2488.0,617.0,1287.0,538.0,2.9922,17.99
33.0,3659.0,590.0,1773.0,615.0,3.9227,15.72
11.0,3016.0,601.0,1727.0,541.0,4.9375,23.28
33.0,1921.0,489.0,1430.0,467.0,2.3406,12.26
48.0,1116.0,524.0,1610.0,483.0,1.625,23.75
26.0,2145.0,471.0,1150.0,429.0,3.5972,22.58
48.0,1759.0,389.0,716.0,350.0,2.3125,10.83
11.0,2000.0,391.0,1503.0,426.0,4.6167,14.4
36.0,1878.0,323.0,846.0,325.0,7.1937,25.44
36.0,1821.0,292.0,742.0,298.0,5.6204,40.62
6.0,7383.0,1095.0,3415.0,1059.0,5.3119,15.73
16.0,3015.0,829.0,1769.0,807.0,4.0068,24.95
35.0,2245.0,393.0,783.0,402.0,4.1544,50.0001
36.0,2030.0,369.0,1142.0,357.0,3.7763,12.69
12.0,1153.0,265.0,446.0,195.0,3.0380000000000003,12.81
25.0,3124.0,468.0,1241.0,439.0,6.4044,33.31
40.0,1748.0,318.0,914.0,317.0,3.8676,18.4
45.0,2253.0,431.0,1382.0,392.0,4.2562,22.16
18.0,2474.0,449.0,1269.0,431.0,3.9063,18.48
15.0,2642.0,520.0,1032.0,475.0,4.1382,18.98
17.0,4313.0,717.0,2629.0,721.0,5.7579,23.18
33.0,1664.0,455.0,1077.0,461.0,1.6875,17.42
6.0,1580.0,288.0,792.0,265.0,4.0469,16.24
25.0,1712.0,491.0,1807.0,478.0,2.2258,11.48
15.0,2873.0,903.0,1094.0,659.0,1.8015,10.51
19.0,3490.0,816.0,2818.0,688.0,2.8977,12.62
33.0,1076.0,222.0,656.0,236.0,2.5096,7.22
31.0,2818.0,1252.0,4126.0,1200.0,2.053,22.92
25.0,3295.0,824.0,1477.0,770.0,1.8325,10.58
36.0,3135.0,746.0,1815.0,697.0,3.7596,30.0
36.0,2143.0,434.0,751.0,396.0,6.7496,50.0001
35.0,2703.0,654.0,1383.0,631.0,4.5278,34.04
10.0,4097.0,813.0,2082.0,731.0,3.2258,15.93
39.0,1294.0,330.0,1140.0,313.0,2.2554,16.5
45.0,1734.0,331.0,797.0,293.0,4.8917,22.28
24.0,3865.0,802.0,2670.0,772.0,3.8158,18.0
37.0,3137.0,685.0,2048.0,651.0,3.0156,27.03
52.0,2604.0,837.0,1798.0,769.0,1.725,28.75
17.0,1343.0,203.0,511.0,185.0,4.625,38.64
27.0,1887.0,487.0,1339.0,428.0,2.9185,22.45
26.0,1919.0,345.0,1326.0,341.0,4.2679,13.19
52.0,1621.0,393.0,635.0,349.0,2.5202,24.4
22.0,1564.0,278.0,761.0,270.0,4.7578,31.85
47.0,508.0,108.0,384.0,86.0,1.9583,9.26
44.0,3184.0,581.0,1399.0,548.0,2.7234,11.02
35.0,1598.0,398.0,782.0,411.0,5.1155,50.0
37.0,2344.0,631.0,2195.0,610.0,2.7022,15.19
38.0,1794.0,508.0,2188.0,454.0,2.6654,14.22
35.0,1309.0,276.0,1113.0,253.0,4.375,15.65
23.0,4550.0,762.0,2301.0,744.0,4.556,20.53
33.0,3597.0,519.0,1207.0,479.0,5.3963,50.0001
52.0,1872.0,357.0,984.0,364.0,4.0,25.04
14.0,4177.0,914.0,2300.0,867.0,2.9565,7.3
13.0,13182.0,2074.0,4847.0,1950.0,5.6417,35.29
25.0,1577.0,266.0,611.0,284.0,5.25,20.51
16.0,1050.0,245.0,722.0,228.0,4.5187,16.35
35.0,1987.0,394.0,1233.0,383.0,1.3587,4.53
10.0,2815.0,431.0,1181.0,398.0,6.5743,27.87
22.0,4428.0,825.0,3152.0,836.0,4.7932,16.63
39.0,759.0,141.0,252.0,106.0,3.6964,26.25
37.0,1954.0,368.0,967.0,370.0,5.0862,26.13
36.0,2283.0,499.0,1836.0,462.0,2.8793,11.81
52.0,2125.0,382.0,930.0,387.0,5.2831,29.95
2.0,582.0,70.0,199.0,64.0,7.1193,50.0001
14.0,1780.0,224.0,764.0,226.0,9.0243,42.77
48.0,1560.0,280.0,825.0,269.0,5.5118,35.47
4.0,3289.0,753.0,1285.0,651.0,4.045,22.6
45.0,1717.0,389.0,916.0,367.0,3.2425,13.88
22.0,17591.0,2604.0,6897.0,2492.0,8.2831,50.0001
5.0,9269.0,1605.0,4916.0,1519.0,4.4367,13.32
52.0,1000.0,324.0,456.0,250.0,1.4375,16.88
21.0,1937.0,389.0,1002.0,373.0,2.6087,9.62
18.0,382.0,128.0,194.0,69.0,2.5179,5.88
33.0,1409.0,307.0,633.0,290.0,3.5568,19.12
18.0,1996.0,405.0,1270.0,400.0,2.7083,9.12
27.0,1221.0,254.0,606.0,259.0,3.0833,15.54
32.0,2210.0,426.0,1082.0,396.0,4.1587,31.52
52.0,1726.0,384.0,614.0,356.0,3.6812,50.0
44.0,2846.0,551.0,1232.0,537.0,3.8839,32.72
22.0,1440.0,267.0,774.0,249.0,3.9821,20.43
36.0,961.0,173.0,625.0,179.0,4.2596,18.11
45.0,2612.0,664.0,3117.0,584.0,2.3029,14.88
19.0,2602.0,439.0,1156.0,424.0,5.01,26.38
25.0,1548.0,256.0,811.0,263.0,5.2037,24.22
42.0,618.0,163.0,680.0,179.0,3.3472,15.42
26.0,5077.0,640.0,1872.0,636.0,7.4713,35.12
52.0,1294.0,175.0,434.0,180.0,5.7914,50.0001
18.0,1617.0,210.0,533.0,194.0,11.6017,39.26
24.0,1240.0,296.0,513.0,254.0,4.9044,48.5
15.0,1703.0,320.0,587.0,282.0,5.0855,20.98
38.0,993.0,175.0,374.0,180.0,6.2673,35.72
36.0,2303.0,381.0,862.0,371.0,6.0274,34.9
43.0,1005.0,230.0,548.0,252.0,1.8672,14.58
33.0,3065.0,611.0,2204.0,606.0,3.8456,21.18
17.0,2495.0,524.0,1292.0,501.0,2.2625,15.3
35.0,2072.0,352.0,1001.0,350.0,4.7109,19.87
40.0,1410.0,255.0,932.0,273.0,4.2206,17.8
36.0,2274.0,411.0,1232.0,423.0,5.372999999999999,24.45
52.0,788.0,463.0,805.0,391.0,0.9142,16.25
23.0,2095.0,536.0,1858.0,457.0,3.0543,9.24
37.0,1053.0,263.0,1354.0,292.0,2.5833,11.25
16.0,2048.0,373.0,1052.0,388.0,4.0909,9.28
35.0,2073.0,494.0,1753.0,490.0,1.5,9.36
22.0,1999.0,497.0,1304.0,479.0,1.4063,8.19
46.0,2403.0,638.0,1281.0,603.0,3.2321,11.25
45.0,1883.0,419.0,653.0,328.0,4.2222,50.0001
32.0,2910.0,641.0,2011.0,614.0,2.7473,7.08
8.0,5092.0,988.0,1657.0,936.0,3.5625,21.32
11.0,2242.0,699.0,1203.0,642.0,2.3464,10.42
41.0,3729.0,740.0,1364.0,707.0,5.7778,41.27
38.0,1657.0,467.0,2033.0,443.0,2.1429,11.85
52.0,2514.0,729.0,1428.0,597.0,2.3977,41.25
11.0,3934.0,697.0,901.0,345.0,4.2381,24.27
40.0,2582.0,606.0,1304.0,588.0,3.5694,27.64
34.0,1841.0,354.0,1019.0,356.0,1.7841,6.75
9.0,634.0,152.0,248.0,133.0,3.8571,14.38
12.0,7626.0,1704.0,2823.0,1554.0,2.1722,6.94
38.0,3966.0,768.0,1640.0,729.0,3.8409,29.14
35.0,3183.0,515.0,1313.0,487.0,5.9062,38.32
23.0,4483.0,894.0,2136.0,883.0,3.6875,10.17
20.0,1950.0,310.0,1054.0,312.0,4.625,22.21
4.0,5687.0,970.0,2677.0,938.0,6.5069,24.34
21.0,3005.0,574.0,385.0,150.0,3.1193,15.33
44.0,603.0,207.0,588.0,218.0,2.0536,18.64
50.0,2960.0,761.0,1179.0,718.0,3.5214,39.81
19.0,6807.0,1164.0,2703.0,1055.0,3.1591,18.97
14.0,756.0,141.0,424.0,155.0,3.6953,11.61
35.0,995.0,202.0,615.0,199.0,5.0942,21.75
37.0,1404.0,266.0,889.0,274.0,4.0049,19.0
43.0,2020.0,344.0,692.0,310.0,3.6815,18.18
17.0,346.0,130.0,51.0,20.0,3.4861,13.75
36.0,1181.0,220.0,775.0,218.0,4.7228,18.38
6.0,958.0,226.0,734.0,230.0,1.0349,6.78
18.0,9117.0,1248.0,3280.0,1167.0,8.003,35.13
40.0,2988.0,690.0,2144.0,667.0,2.3359,18.93
37.0,3881.0,560.0,1315.0,517.0,7.3195,36.75
27.0,1366.0,326.0,878.0,325.0,3.4,19.69
36.0,2238.0,479.0,1949.0,457.0,2.3769,15.73
15.0,255.0,63.0,138.0,74.0,4.6591,17.5
52.0,2657.0,772.0,1014.0,685.0,4.038,50.0001
45.0,2324.0,397.0,968.0,384.0,3.5739,17.6
16.0,2943.0,394.0,959.0,359.0,6.2094,44.0
37.0,2483.0,459.0,1072.0,445.0,3.0721,10.81
34.0,1349.0,371.0,1716.0,380.0,2.7143,13.81
29.0,5650.0,1084.0,3985.0,1056.0,2.8192,16.25
44.0,594.0,169.0,325.0,139.0,1.1552,25.0
45.0,1169.0,263.0,723.0,286.0,3.9444,21.29
52.0,3302.0,869.0,1178.0,727.0,3.3681,50.0001
42.0,4577.0,1146.0,2749.0,1094.0,2.5012,19.75
31.0,3958.0,727.0,1924.0,728.0,5.4605,19.02
35.0,2552.0,588.0,1840.0,551.0,2.2548,11.33
50.0,914.0,167.0,322.0,165.0,4.7361,41.88
16.0,1734.0,365.0,962.0,391.0,4.4777,28.25
6.0,5221.0,1217.0,2597.0,1119.0,4.6076,20.4
20.0,3375.0,630.0,1505.0,598.0,2.69,20.13
19.0,3666.0,1150.0,2657.0,1090.0,2.9688,20.21
6.0,4405.0,717.0,2071.0,688.0,5.8151,29.56
22.0,6728.0,1382.0,3783.0,1310.0,5.0479,28.04
52.0,2433.0,454.0,1070.0,420.0,4.125,35.95
47.0,1315.0,247.0,785.0,245.0,1.23,13.84
16.0,3204.0,541.0,1818.0,529.0,5.2596,17.15
21.0,4773.0,1047.0,337.0,130.0,3.9375,11.5
24.0,1629.0,587.0,1012.0,488.0,1.7452,15.68
24.0,5203.0,957.0,2465.0,946.0,5.162999999999999,26.1
20.0,2018.0,328.0,1196.0,323.0,4.9318,26.24
14.0,4794.0,767.0,2252.0,768.0,4.2061,21.31
29.0,3390.0,580.0,1543.0,576.0,5.6184,31.69
44.0,348.0,79.0,154.0,73.0,4.7708,25.38
52.0,2111.0,310.0,772.0,323.0,4.775,14.82
20.0,1745.0,348.0,1093.0,302.0,2.3194,9.06
19.0,4572.0,712.0,2346.0,709.0,6.0667,24.57
39.0,2686.0,417.0,1094.0,402.0,7.0059,50.0001
37.0,3242.0,698.0,1080.0,629.0,3.9010000000000002,43.25
21.0,3904.0,980.0,1949.0,919.0,2.862,25.84
18.0,1433.0,265.0,1092.0,276.0,1.9135,4.94
16.0,4208.0,897.0,1634.0,806.0,2.2868,23.37
27.0,1839.0,392.0,1302.0,404.0,3.55,21.46
18.0,5915.0,1000.0,2975.0,975.0,4.5812,25.52
36.0,2225.0,601.0,2755.0,610.0,2.5547,15.04
37.0,1673.0,444.0,1477.0,446.0,2.0643,24.67
33.0,2443.0,498.0,1601.0,484.0,4.0223,14.6
28.0,2466.0,507.0,1081.0,465.0,3.9375,33.98
7.0,681.0,125.0,485.0,104.0,2.7396,12.56
41.0,1694.0,413.0,1222.0,387.0,2.8311,15.53
16.0,2715.0,581.0,1619.0,584.0,4.0,15.47
25.0,2395.0,431.0,983.0,375.0,3.0469,13.6
45.0,1685.0,321.0,815.0,314.0,4.2955,30.97
21.0,4426.0,790.0,1856.0,761.0,4.1,15.83
31.0,4267.0,1070.0,3176.0,1071.0,3.0212,20.82
48.0,2438.0,599.0,1508.0,548.0,2.8983,12.92
44.0,2547.0,511.0,1577.0,516.0,4.1939,23.79
46.0,1528.0,391.0,933.0,366.0,2.1979,12.57
4.0,2.0,2.0,6.0,2.0,2.375,13.75
28.0,964.0,232.0,782.0,218.0,2.3269,5.59
23.0,1553.0,518.0,1988.0,474.0,2.1375,15.0
14.0,3337.0,571.0,1385.0,512.0,4.15,27.22
21.0,1945.0,430.0,1335.0,419.0,3.6467,11.3
30.0,5367.0,1207.0,2667.0,1047.0,3.1796,17.03
39.0,1390.0,410.0,1666.0,371.0,3.3056,15.68
45.0,2092.0,451.0,1190.0,429.0,3.8021,32.3
25.0,4377.0,668.0,2038.0,671.0,5.7233,23.18
18.0,3903.0,715.0,1388.0,428.0,4.2386,15.72
33.0,1903.0,469.0,1882.0,435.0,2.4071,17.05
29.0,2465.0,327.0,859.0,315.0,6.6605,22.07
23.0,1127.0,225.0,215.0,85.0,3.4844,14.38
27.0,2587.0,729.0,1500.0,623.0,1.837,17.5
21.0,2400.0,485.0,1109.0,443.0,1.7639,5.54
18.0,4197.0,1006.0,2203.0,874.0,2.166,11.86
22.0,1334.0,261.0,597.0,222.0,2.2132,8.92
37.0,1607.0,377.0,1526.0,375.0,1.7158,9.43
27.0,3960.0,886.0,2807.0,838.0,3.0239999999999996,12.25
30.0,1980.0,552.0,2264.0,511.0,2.6094,17.94
29.0,5650.0,817.0,2098.0,813.0,6.4285,33.73
36.0,1390.0,270.0,887.0,266.0,5.0897,18.9
17.0,1051.0,172.0,446.0,173.0,5.6652,23.45
52.0,1420.0,314.0,1085.0,300.0,1.7546,8.06
45.0,2170.0,401.0,1043.0,394.0,5.6921,26.9
25.0,2907.0,680.0,1841.0,633.0,2.6768,8.24
52.0,1659.0,367.0,788.0,346.0,2.8214,16.43
26.0,1638.0,457.0,1155.0,437.0,3.4227,14.38
36.0,2191.0,739.0,2931.0,692.0,2.1311,16.31
37.0,1061.0,202.0,768.0,206.0,4.75,16.19
8.0,762.0,204.0,728.0,174.0,2.4886,13.75
44.0,1337.0,245.0,968.0,240.0,3.4688,18.36
26.0,1183.0,276.0,513.0,206.0,2.225,5.2
36.0,1156.0,309.0,521.0,304.0,2.6014,32.06
25.0,3577.0,581.0,1753.0,593.0,5.7295,17.83
34.0,2738.0,475.0,1316.0,459.0,3.5368,12.25
17.0,5512.0,765.0,2734.0,814.0,6.6073,25.81
9.0,3279.0,530.0,1447.0,510.0,7.4581,29.66
51.0,1806.0,322.0,709.0,298.0,3.575,12.55
16.0,348.0,99.0,123.0,54.0,2.0938,8.75
35.0,1891.0,353.0,1093.0,382.0,4.0167,16.55
35.0,1442.0,276.0,795.0,268.0,4.9688,21.69
23.0,2552.0,305.0,916.0,316.0,9.1974,50.0001
34.0,1700.0,325.0,972.0,326.0,2.4485,9.55
36.0,2417.0,421.0,1276.0,426.0,5.5601,20.52
37.0,2740.0,504.0,1468.0,479.0,4.5368,16.88
21.0,3521.0,447.0,1396.0,467.0,8.2673,35.87
17.0,1483.0,284.0,481.0,211.0,1.4896,8.33
45.0,907.0,176.0,463.0,190.0,2.2292,9.2
9.0,6163.0,1004.0,1912.0,903.0,10.8289,50.0001
32.0,1283.0,194.0,485.0,171.0,6.0574,43.1
23.0,2446.0,523.0,1132.0,513.0,2.6266,19.85
18.0,3574.0,504.0,1803.0,536.0,6.7836,27.41
29.0,2409.0,436.0,1142.0,440.0,3.6895,8.77
4.0,1897.0,331.0,915.0,336.0,4.1563,17.26
23.0,2850.0,864.0,2249.0,777.0,2.6957,19.17
24.0,2718.0,719.0,3018.0,644.0,2.9076,27.53
19.0,5430.0,1593.0,2496.0,1484.0,2.9112,19.91
46.0,1396.0,294.0,608.0,246.0,3.6919999999999997,24.45
25.0,4430.0,729.0,2685.0,721.0,5.6965,26.11
34.0,1709.0,562.0,2105.0,503.0,1.9704,15.21
7.0,1644.0,338.0,1143.0,331.0,4.005,18.04
22.0,11872.0,2300.0,5600.0,2200.0,4.6463,27.63
45.0,2462.0,509.0,1587.0,450.0,2.59,21.18
52.0,1748.0,362.0,1029.0,366.0,2.0556,10.0
